"ファイル名","WAVE0007.CSV","V 1.11"
"タイトルコメント","試験122205"
"トリガ時刻","25-05-16 13:51:32"
"CH","Mode","Range","Comment","Scaling","Ratio","Offset"
"CH-3","電圧","1V","REC","OFF","-","-"
"CH-10","電圧","10V","PULSE","OFF","-","-"
"Time","CH-3[V]","CH-10[V]","Event",
 1.055000000E+01, 3.62300E-01, 6.00000E-03,0,
 1.060000000E+01, 3.86250E-01, 4.93050E+00,0,
 1.065000000E+01, 3.59900E-01, 6.00000E-03,0,
 1.070000000E+01, 3.80600E-01, 6.00000E-03,0,
 1.075000000E+01, 3.67550E-01, 6.00000E-03,0,
 1.080000000E+01, 3.56450E-01, 6.00000E-03,0,
 1.085000000E+01, 3.59900E-01, 4.93100E+00,0,
 1.090000000E+01, 3.44950E-01, 6.00000E-03,0,
 1.095000000E+01, 3.55050E-01, 6.00000E-03,0,
 1.100000000E+01, 3.63850E-01, 6.00000E-03,0,
 1.105000000E+01, 3.70600E-01, 4.93050E+00,0,
 1.110000000E+01, 3.56900E-01, 6.00000E-03,0,
 1.115000000E+01, 3.44550E-01, 6.00000E-03,0,
 1.120000000E+01, 3.02800E-01, 6.00000E-03,0,
 1.125000000E+01, 2.49750E-01, 4.93100E+00,0,
 1.130000000E+01, 9.01500E-02, 6.00000E-03,0,
 1.135000000E+01, 1.59300E-01, 6.00000E-03,0,
 1.140000000E+01, 2.73500E-01, 6.00000E-03,0,
 1.145000000E+01, 3.07400E-01, 2.02000E+00,0,
 1.150000000E+01, 3.23550E-01, 4.93050E+00,0,
 1.155000000E+01, 3.17150E-01, 6.00000E-03,0,
 1.160000000E+01, 3.18100E-01, 6.00000E-03,0,
 1.165000000E+01, 2.92200E-01, 6.00000E-03,0,
 1.170000000E+01, 2.66150E-01, 4.93050E+00,0,
 1.175000000E+01, 1.93950E-01, 6.00000E-03,0,
 1.180000000E+01, 1.22650E-01, 6.00000E-03,0,
 1.185000000E+01, 1.08250E-01, 6.00000E-03,0,
 1.190000000E+01, 1.58800E-01, 4.93050E+00,0,
 1.195000000E+01, 1.95650E-01, 6.00000E-03,0,
 1.200000000E+01, 2.31750E-01, 6.00000E-03,0,
 1.205000000E+01, 2.35000E-01, 6.00000E-03,0,
 1.210000000E+01, 2.57650E-01, 4.93100E+00,0,
 1.215000000E+01, 2.64950E-01, 6.00000E-03,0,
 1.220000000E+01, 1.95650E-01, 6.00000E-03,0,
 1.225000000E+01, 1.30450E-01, 6.00000E-03,0,
 1.230000000E+01, 1.09000E-01, 4.93050E+00,0,
 1.235000000E+01, 2.39750E-01, 6.00000E-03,0,
 1.240000000E+01, 3.12150E-01, 6.00000E-03,0,
 1.245000000E+01, 3.36100E-01, 6.00000E-03,0,
 1.250000000E+01, 3.31450E-01, 4.93050E+00,0,
 1.255000000E+01, 3.27250E-01, 6.00000E-03,0,
 1.260000000E+01, 3.06300E-01, 6.00000E-03,0,
 1.265000000E+01, 2.75500E-01, 6.00000E-03,0,
 1.270000000E+01, 3.02750E-01, 4.93050E+00,0,
 1.275000000E+01, 2.71050E-01, 6.00000E-03,0,
 1.280000000E+01, 2.46400E-01, 6.00000E-03,0,
 1.285000000E+01, 1.96750E-01, 6.00000E-03,0,
 1.290000000E+01, 1.55850E-01, 4.93100E+00,0,
 1.295000000E+01, 2.45600E-01, 6.00000E-03,0,
 1.300000000E+01, 2.65700E-01, 6.00000E-03,0,
 1.305000000E+01, 3.33250E-01, 6.00000E-03,0,
 1.310000000E+01, 3.08900E-01, 4.93100E+00,0,
 1.315000000E+01, 3.20450E-01, 6.00000E-03,0,
 1.320000000E+01, 3.22300E-01, 6.00000E-03,0,
 1.325000000E+01, 2.78900E-01, 6.00000E-03,0,
 1.330000000E+01, 2.68450E-01, 6.00000E-03,0,
 1.335000000E+01, 2.08550E-01, 4.93100E+00,0,
 1.340000000E+01, 1.40600E-01, 6.00000E-03,0,
 1.345000000E+01, 1.01850E-01, 6.00000E-03,0,
 1.350000000E+01, 1.08000E-01, 6.00000E-03,0,
 1.355000000E+01, 1.47400E-01, 6.00000E-03,0,
 1.360000000E+01, 2.14700E-01, 4.93100E+00,0,
 1.365000000E+01, 2.77100E-01, 6.00000E-03,0,
 1.370000000E+01, 3.18350E-01, 6.00000E-03,0,
 1.375000000E+01, 3.43400E-01, 2.95000E-02,0,
 1.380000000E+01, 3.53450E-01, 4.93100E+00,0,
 1.385000000E+01, 3.72300E-01, 6.00000E-03,0,
 1.390000000E+01, 3.54100E-01, 6.00000E-03,0,
 1.395000000E+01, 3.32000E-01, 6.00000E-03,0,
 1.400000000E+01, 2.96850E-01, 4.93100E+00,0,
 1.405000000E+01, 2.47600E-01, 6.00000E-03,0,
 1.410000000E+01, 2.77500E-01, 6.00000E-03,0,
 1.415000000E+01, 3.13400E-01, 4.93100E+00,0,
 1.420000000E+01, 3.35000E-01, 6.00000E-03,0,
 1.425000000E+01, 3.61700E-01, 6.00000E-03,0,
 1.430000000E+01, 3.68400E-01, 6.00000E-03,0,
 1.435000000E+01, 3.56150E-01, 4.93100E+00,0,
 1.440000000E+01, 3.69600E-01, 6.00000E-03,0,
 1.445000000E+01, 3.48500E-01, 6.00000E-03,0,
 1.450000000E+01, 3.04150E-01, 6.00000E-03,0,
 1.455000000E+01, 2.59750E-01, 4.93100E+00,0,
 1.460000000E+01, 1.82550E-01, 6.00000E-03,0,
 1.465000000E+01, 1.71750E-01, 6.00000E-03,0,
 1.470000000E+01, 2.12250E-01, 6.00000E-03,0,
 1.475000000E+01, 2.49200E-01, 4.93100E+00,0,
 1.480000000E+01, 2.93000E-01, 6.00000E-03,0,
 1.485000000E+01, 3.35650E-01, 6.00000E-03,0,
 1.490000000E+01, 3.53550E-01, 6.00000E-03,0,
 1.495000000E+01, 3.49500E-01, 4.93100E+00,0,
 1.500000000E+01, 3.45800E-01, 6.00000E-03,0,
 1.505000000E+01, 3.08150E-01, 6.00000E-03,0,
 1.510000000E+01, 2.38600E-01, 6.00000E-03,0,
 1.515000000E+01, 1.16000E-01, 4.93100E+00,0,
 1.520000000E+01, 1.79450E-01, 6.00000E-03,0,
 1.525000000E+01, 2.68750E-01, 6.00000E-03,0,
 1.530000000E+01, 3.32900E-01, 4.93050E+00,0,
 1.535000000E+01, 3.47300E-01, 4.93100E+00,0,
 1.540000000E+01, 3.65600E-01, 6.00000E-03,0,
 1.545000000E+01, 3.71750E-01, 6.00000E-03,0,
 1.550000000E+01, 3.73650E-01, 6.00000E-03,0,
 1.555000000E+01, 3.61900E-01, 4.93050E+00,0,
 1.560000000E+01, 3.48600E-01, 6.00000E-03,0,
 1.565000000E+01, 3.23300E-01, 6.00000E-03,0,
 1.570000000E+01, 2.66050E-01, 6.00000E-03,0,
 1.575000000E+01, 1.90400E-01, 4.93050E+00,0,
 1.580000000E+01, 1.80400E-01, 6.00000E-03,0,
 1.585000000E+01, 2.78450E-01, 6.00000E-03,0,
 1.590000000E+01, 2.55100E-01, 6.00000E-03,0,
 1.595000000E+01, 3.32150E-01, 4.93050E+00,0,
 1.600000000E+01, 3.47700E-01, 6.00000E-03,0,
 1.605000000E+01, 3.44600E-01, 6.00000E-03,0,
 1.610000000E+01, 3.45950E-01, 4.93100E+00,0,
 1.615000000E+01, 3.26300E-01, 6.00000E-03,0,
 1.620000000E+01, 3.07700E-01, 6.00000E-03,0,
 1.625000000E+01, 2.42200E-01, 6.00000E-03,0,
 1.630000000E+01, 2.14850E-01, 4.93050E+00,0,
 1.635000000E+01, 2.98500E-01, 6.00000E-03,0,
 1.640000000E+01, 3.28350E-01, 6.00000E-03,0,
 1.645000000E+01, 3.68000E-01, 6.00000E-03,0,
 1.650000000E+01, 3.80400E-01, 4.93100E+00,0,
 1.655000000E+01, 3.96350E-01, 6.00000E-03,0,
 1.660000000E+01, 3.92450E-01, 6.00000E-03,0,
 1.665000000E+01, 3.79750E-01, 4.93100E+00,0,
 1.670000000E+01, 2.84500E-01, 6.00000E-03,0,
 1.675000000E+01, 1.56500E-01, 6.00000E-03,0,
 1.680000000E+01, 2.73300E-01, 4.93100E+00,0,
 1.685000000E+01, 3.41100E-01, 4.93050E+00,0,
 1.690000000E+01, 3.13250E-01, 6.00000E-03,0,
 1.695000000E+01, 3.29250E-01, 6.50000E-03,0,
 1.700000000E+01, 3.20550E-01, 4.93050E+00,0,
 1.705000000E+01, 2.63900E-01, 6.00000E-03,0,
 1.710000000E+01, 2.12050E-01, 6.00000E-03,0,
 1.715000000E+01, 2.80700E-01, 6.00000E-03,0,
 1.720000000E+01, 3.41700E-01, 4.93100E+00,0,
 1.725000000E+01, 3.71700E-01, 6.00000E-03,0,
 1.730000000E+01, 3.37150E-01, 6.00000E-03,0,
 1.735000000E+01, 3.86000E-01, 6.00000E-03,0,
 1.740000000E+01, 3.55400E-01, 4.93050E+00,0,
 1.745000000E+01, 3.38350E-01, 6.00000E-03,0,
 1.750000000E+01, 2.81000E-01, 6.00000E-03,0,
 1.755000000E+01, 2.96650E-01, 4.93100E+00,0,
 1.760000000E+01, 3.32500E-01, 1.12500E-01,0,
 1.765000000E+01, 3.50900E-01, 6.00000E-03,0,
 1.770000000E+01, 3.43300E-01, 6.00000E-03,0,
 1.775000000E+01, 3.67850E-01, 4.93100E+00,0,
 1.780000000E+01, 3.68000E-01, 4.93050E+00,0,
 1.785000000E+01, 3.44150E-01, 6.00000E-03,0,
 1.790000000E+01, 3.14100E-01, 6.00000E-03,0,
 1.795000000E+01, 2.51550E-01, 4.93050E+00,0,
 1.800000000E+01, 2.14500E-01, 6.00000E-03,0,
 1.805000000E+01, 2.91850E-01, 6.00000E-03,0,
 1.810000000E+01, 3.44300E-01, 6.00000E-03,0,
 1.815000000E+01, 3.61000E-01, 4.93050E+00,0,
 1.820000000E+01, 3.61100E-01, 6.00000E-03,0,
 1.825000000E+01, 3.52000E-01, 6.00000E-03,0,
 1.830000000E+01, 3.07100E-01, 6.00000E-03,0,
 1.835000000E+01, 2.34000E-01, 4.93100E+00,0,
 1.840000000E+01, 1.27450E-01, 6.00000E-03,0,
 1.845000000E+01, 2.35100E-01, 6.00000E-03,0,
 1.850000000E+01, 3.11150E-01, 4.93100E+00,0,
 1.855000000E+01, 3.18650E-01, 6.00000E-03,0,
 1.860000000E+01, 3.17850E-01, 6.00000E-03,0,
 1.865000000E+01, 3.24950E-01, 6.00000E-03,0,
 1.870000000E+01, 3.09250E-01, 4.93100E+00,0,
 1.875000000E+01, 2.24150E-01, 6.00000E-03,0,
 1.880000000E+01, 1.28650E-01, 6.00000E-03,0,
 1.885000000E+01, 1.81700E-01, 4.93050E+00,0,
 1.890000000E+01, 2.03200E-01, 6.00000E-03,0,
 1.895000000E+01, 2.76400E-01, 6.00000E-03,0,
 1.900000000E+01, 2.62000E-01, 6.00000E-03,0,
 1.905000000E+01, 2.97800E-01, 4.93050E+00,0,
 1.910000000E+01, 2.80600E-01, 6.00000E-03,0,
 1.915000000E+01, 2.46100E-01, 6.00000E-03,0,
 1.920000000E+01, 8.85000E-02, 6.00000E-03,0,
 1.925000000E+01, 1.95750E-01, 4.93100E+00,0,
 1.930000000E+01, 2.71450E-01, 6.00000E-03,0,
 1.935000000E+01, 3.43250E-01, 6.00000E-03,0,
 1.940000000E+01, 3.72300E-01, 6.00000E-03,0,
 1.945000000E+01, 3.49200E-01, 3.62350E+00,0,
 1.950000000E+01, 3.08100E-01, 6.00000E-03,0,
 1.955000000E+01, 3.39050E-01, 6.00000E-03,0,
 1.960000000E+01, 2.74650E-01, 4.93050E+00,0,
 1.965000000E+01, 2.81300E-01, 1.55500E-01,0,
 1.970000000E+01, 2.23450E-01, 6.00000E-03,0,
 1.975000000E+01, 2.15950E-01, 6.00000E-03,0,
 1.980000000E+01, 2.29100E-01, 4.93100E+00,0,
 1.985000000E+01, 2.73500E-01, 6.00000E-03,0,
 1.990000000E+01, 2.98150E-01, 6.00000E-03,0,
 1.995000000E+01, 2.96650E-01, 6.00000E-03,0,
 2.000000000E+01, 3.36150E-01, 4.93050E+00,0,
 2.005000000E+01, 3.47950E-01, 6.00000E-03,0,
 2.010000000E+01, 3.59200E-01, 6.00000E-03,0,
 2.015000000E+01, 3.41400E-01, 6.00000E-03,0,
 2.020000000E+01, 3.27100E-01, 4.93100E+00,0,
 2.025000000E+01, 2.91400E-01, 6.00000E-03,0,
 2.030000000E+01, 1.09500E-01, 6.00000E-03,0,
 2.035000000E+01, 2.19950E-01, 6.00000E-03,0,
 2.040000000E+01, 3.30350E-01, 4.93100E+00,0,
 2.045000000E+01, 3.59750E-01, 6.00000E-03,0,
 2.050000000E+01, 3.80600E-01, 6.00000E-03,0,
 2.055000000E+01, 2.41000E-01, 4.93100E+00,0,
 2.060000000E+01, 3.61250E-01, 6.00000E-03,0,
 2.065000000E+01, 3.47100E-01, 6.00000E-03,0,
 2.070000000E+01, 2.78700E-01, 4.93050E+00,0,
 2.075000000E+01, 1.59400E-01, 6.00000E-03,0,
 2.080000000E+01, 2.34700E-01, 6.00000E-03,0,
 2.085000000E+01, 3.45100E-01, 6.00000E-03,0,
 2.090000000E+01, 3.77750E-01, 4.93100E+00,0,
 2.095000000E+01, 3.81700E-01, 6.00000E-03,0,
 2.100000000E+01, 3.60000E-01, 6.00000E-03,0,
 2.105000000E+01, 3.51450E-01, 4.93050E+00,0,
 2.110000000E+01, 3.20150E-01, 6.00000E-03,0,
 2.115000000E+01, 3.42900E-01, 5.50000E-03,0,
 2.120000000E+01, 3.42800E-01, 4.93050E+00,0,
 2.125000000E+01, 3.81050E-01, 6.00000E-03,0,
 2.130000000E+01, 3.79200E-01, 6.00000E-03,0,
 2.135000000E+01, 3.53700E-01, 4.93050E+00,0,
 2.140000000E+01, 3.34650E-01, 6.00000E-03,0,
 2.145000000E+01, 2.81250E-01, 6.00000E-03,0,
 2.150000000E+01, 1.74500E-01, 6.00000E-03,0,
 2.155000000E+01, 1.33150E-01, 6.00000E-03,0,
 2.160000000E+01, 2.89850E-01, 6.00000E-03,0,
 2.165000000E+01, 3.16400E-01, 6.00000E-03,0,
 2.170000000E+01, 3.35650E-01, 4.93050E+00,0,
 2.175000000E+01, 2.66700E-01, 4.93100E+00,0,
 2.180000000E+01, 3.24450E-01, 5.50000E-03,0,
 2.185000000E+01, 2.67350E-01, 6.00000E-03,0,
 2.190000000E+01, 2.29250E-01, 4.93100E+00,0,
 2.195000000E+01, 1.51500E-01, 4.93100E+00,0,
