Time[s],Dist[m],Velocity[m/s],1step_diff[m/s]
0.05,0.004638636363636345,0.0023193181818181724,0.0023193181818181863
0.1,0.009277272727272717,0.004638636363636359,0.0023193181818181863
0.15000000000000002,0.01391590909090909,0.006957954545454545,0.0023193181818181724
0.2,0.018554545454545435,0.009277272727272717,0.0023193181818181863
0.25,0.023193181818181807,0.011596590909090904,0.0023193181818181863
0.3,0.02783181818181818,0.01391590909090909,0.0023193181818181724
0.35,0.032470454545454525,0.016235227272727262,0.0023193181818181863
0.39999999999999997,0.0371090909090909,0.01855454545454545,0.0023193181818181863
0.44999999999999996,0.04174772727272727,0.020873863636363635,0.0023193181818181724
0.49999999999999994,0.046386363636363614,0.023193181818181807,0.0023193181818181863
0.5499999999999999,0.05102499999999999,0.025512499999999994,0.0023193181818181863
0.6,0.05566363636363636,0.02783181818181818,0.0023193181818181724
0.65,0.060302272727272704,0.030151136363636352,0.0023193181818181863
0.7000000000000001,0.06494090909090908,0.03247045454545454,0.0023193181818181863
0.7500000000000001,0.06957954545454545,0.034789772727272725,0.0023193181818181793
0.8000000000000002,0.07421818181818181,0.037109090909090904,0.0023193181818181793
0.8500000000000002,0.07885681818181817,0.03942840909090908,0.0023193181818181863
0.9000000000000002,0.08349545454545454,0.04174772727272727,0.0023193181818181793
0.9500000000000003,0.0881340909090909,0.04406704545454545,0.0023193181818181793
1.0000000000000002,0.09277272727272726,0.04638636363636363,0.0023193181818181863
1.0500000000000003,0.09741136363636363,0.048705681818181815,0.0023193181818181793
1.1000000000000003,0.10204999999999999,0.051024999999999994,0.0023193181818181863
1.1500000000000004,0.10668863636363636,0.05334431818181818,0.0023193181818181793
1.2000000000000004,0.11132727272727272,0.05566363636363636,0.0023193181818181793
1.2500000000000004,0.11596590909090908,0.05798295454545454,0.0023193181818181863
1.3000000000000005,0.12060454545454545,0.060302272727272725,0.0023193181818181793
1.3500000000000005,0.1252431818181818,0.0626215909090909,0.0023193181818181863
1.4000000000000006,0.12988181818181818,0.06494090909090909,0.0023193181818181724
1.4500000000000006,0.13452045454545453,0.06726022727272726,0.0023193181818181863
1.5000000000000007,0.1391590909090909,0.06957954545454545,0.0023193181818181863
1.5500000000000007,0.14379772727272727,0.07189886363636364,0.0023193181818181863
1.6000000000000008,0.14843636363636364,0.07421818181818182,0.0023193181818181724
1.6500000000000008,0.153075,0.0765375,0.0023193181818181863
1.7000000000000008,0.15771363636363636,0.07885681818181818,0.0023193181818181724
1.7500000000000009,0.1623522727272727,0.08117613636363635,0.0023193181818181863
1.800000000000001,0.16699090909090908,0.08349545454545454,0.0023193181818181863
1.850000000000001,0.17162954545454545,0.08581477272727273,0.0023193181818181863
1.900000000000001,0.17626818181818182,0.08813409090909091,0.0023193181818181724
1.950000000000001,0.18090681818181817,0.09045340909090908,0.0023193181818181863
2.000000000000001,0.18554545454545454,0.09277272727272727,0.0011086850649350694
2.0500000000000007,0.18776282467532468,0.09388141233766234,0.0011086850649350555
2.1000000000000005,0.1899801948051948,0.0949900974025974,0.0011086850649350694
2.1500000000000004,0.19219756493506493,0.09609878246753246,0.0011086850649350694
2.2,0.19441493506493507,0.09720746753246753,0.0011086850649350555
2.25,0.19663230519480518,0.09831615259740259,0.0011086850649350832
2.3,0.19884967532467535,0.09942483766233767,0.0011086850649350555
2.3499999999999996,0.20106704545454546,0.10053352272727273,0.0011086850649350694
2.3999999999999995,0.2032844155844156,0.1016422077922078,0.0011086850649350694
2.4499999999999993,0.20550178571428573,0.10275089285714287,0.0011086850649350555
2.499999999999999,0.20771915584415584,0.10385957792207792,0.0011086850649350832
2.549999999999999,0.209936525974026,0.104968262987013,0.0011086850649350555
2.5999999999999988,0.21215389610389612,0.10607694805194806,0.0011086850649350694
