Time[s],Dist[m],Velocity[m/s],1step_diff[m/s]
0.05,0.002378787878787876,0.002378787878787876,0.002378787878787876
0.1,0.004757575757575752,0.004757575757575752,0.002378787878787883
0.15000000000000002,0.007136363636363635,0.007136363636363635,0.002378787878787876
0.2,0.009515151515151511,0.009515151515151511,0.002378787878787876
0.25,0.011893939393939387,0.011893939393939387,0.002378787878787883
0.3,0.01427272727272727,0.01427272727272727,0.002378787878787876
0.35,0.016651515151515146,0.016651515151515146,0.002378787878787876
0.39999999999999997,0.019030303030303022,0.019030303030303022,0.0023787878787878795
0.44999999999999996,0.021409090909090902,0.021409090909090902,0.0023787878787878795
0.49999999999999994,0.02378787878787878,0.02378787878787878,0.002378787878787876
0.5499999999999999,0.026166666666666658,0.026166666666666658,0.0023787878787878795
0.6,0.028545454545454537,0.028545454545454537,0.0023787878787878795
0.65,0.030924242424242417,0.030924242424242417,0.002378787878787876
0.7000000000000001,0.03330303030303029,0.03330303030303029,0.002378787878787883
0.7500000000000001,0.035681818181818176,0.035681818181818176,0.002378787878787876
0.8000000000000002,0.03806060606060605,0.03806060606060605,0.002378787878787876
0.8500000000000002,0.04043939393939393,0.04043939393939393,0.002378787878787876
0.9000000000000002,0.042818181818181804,0.042818181818181804,0.002378787878787883
0.9500000000000003,0.04519696969696969,0.04519696969696969,0.002378787878787876
1.0000000000000002,0.04757575757575756,0.04757575757575756,0.0006938131313131285
1.0500000000000003,0.04826957070707069,0.04826957070707069,0.0006938131313131285
1.1000000000000003,0.04896338383838382,0.04896338383838382,0.0006938131313131354
1.1500000000000004,0.049657196969696955,0.049657196969696955,0.0006938131313131285
1.2000000000000004,0.050351010101010084,0.050351010101010084,0.0006938131313131285
1.2500000000000004,0.05104482323232321,0.05104482323232321,0.0006938131313131354
1.3000000000000005,0.05173863636363635,0.05173863636363635,0.0006938131313131285
1.3500000000000005,0.052432449494949476,0.052432449494949476,0.0006938131313131285
1.4000000000000006,0.053126262626262605,0.053126262626262605,0.0006938131313131285
1.4500000000000006,0.05382007575757573,0.05382007575757573,0.0006938131313131285
1.5000000000000007,0.05451388888888886,0.05451388888888886,0.0006938131313131354
1.5500000000000007,0.055207702020202,0.055207702020202,0.0006938131313131285
1.6000000000000008,0.055901515151515126,0.055901515151515126,0.0006938131313131285
1.6500000000000008,0.056595328282828254,0.056595328282828254,0.0006938131313131354
1.7000000000000008,0.05728914141414139,0.05728914141414139,0.0006938131313131285
1.7500000000000009,0.05798295454545452,0.05798295454545452,0.0006938131313131285
1.800000000000001,0.05867676767676765,0.05867676767676765,0.0006938131313131285
1.850000000000001,0.059370580808080775,0.059370580808080775,0.0006938131313131285
1.900000000000001,0.060064393939393904,0.060064393939393904,0.0006938131313131354
1.950000000000001,0.06075820707070704,0.06075820707070704,0.0006938131313131285
2.000000000000001,0.06145202020202017,0.06145202020202017,0.0032510101010101086
2.0500000000000007,0.06470303030303028,0.06470303030303028,0.0032510101010101017
2.1000000000000005,0.06795404040404038,0.06795404040404038,0.003251010101010088
